id,target
626,0.5500319586603504
627,0.31254654319578423
628,0.45256220167210337
629,0.5476431457410226
630,0.5499927749156757
631,0.3768076383585895
632,0.3123980741889753
633,0.335891221878176
634,0.4915706408783748
635,0.5595241674353987
636,0.2934929661652678
637,0.563443071715286
638,0.2919801380383911
639,0.4031378446472456
640,0.3579483212974042
641,0.35893196326170596
642,0.47372193563097376
643,0.2890931379322859
644,0.3136080567170471
645,0.35213535303683524
646,0.47364776110951134
647,0.5295838705797556
648,0.527867535938329
649,0.5127519183762955
650,0.5562282386500348
651,0.35956823563262846
652,0.5480390697350563
653,0.5418770704963279
654,0.45345102566692014
655,0.5427522451150605
656,0.5735246294928078
657,0.39985629273723466
658,0.31206178297933035
659,0.3282040664658991
660,0.5376745440380456
661,0.34865848219164336
662,0.5348391667591097
663,0.5316878316302426
664,0.5489983469012222
665,0.31312210651515004
666,0.4664591636584979
667,0.3602954674237878
668,0.32760730203869354
669,0.36939412356197365
670,0.5591357640104019
671,0.43860566650360716
672,0.31160108266620873
673,0.5447157489111573
674,0.45879168035134504
675,0.5235262145402114
676,0.42333882490680635
677,0.5435836427965176
678,0.2910255156787424
679,0.31792999699592883
680,0.5280553174091265
681,0.4838800587235948
682,0.3679674848653381
683,0.5277740615732954
684,0.5198876826144044
685,0.5396925099086837
686,0.3470578377658163
687,0.5401695180360784
688,0.3692164858568901
689,0.46907699981229417
