id,target
539,0.2006009228573058
540,0.5125611578634883
541,0.5891355335752639
542,0.947163699339908
543,0.22521090845572025
544,0.9525774245323233
545,0.2264758922678992
546,0.23786007007229373
547,0.2882300628515965
548,0.49084305373658776
549,0.6972412774629196
550,0.37302692443878416
551,0.48904345779172476
552,0.3718465045451144
553,0.21524711790018838
554,0.22521434118007042
555,0.20340632473317546
556,0.20875482233955794
557,0.5874682460929584
558,0.5491402890819034
559,0.8287794516610232
560,0.2194175900604321
561,0.691263528392281
562,0.47020957209056496
563,0.5107783830937022
564,0.31124131931645094
565,0.7560178291327802
566,0.2841935755414799
567,0.23150982313421184
568,0.7689935988455661
569,0.9341093764702533
570,0.8022898366930624
571,0.2131496689325057
572,0.32218957339104143
573,0.4796269009020157
574,0.3829697084709188
575,0.2980249900829012
576,0.518324080167737
577,0.18601103264394736
578,0.3879615289528391
579,0.2172688487291381
580,0.5858376170569658
581,0.1852852561397188
582,0.8260451420008472
583,0.3551728710462572
584,0.1546604004489035
585,0.21466183368826305
586,0.7078865118619638
587,0.7315572145480917
588,0.25335728489446613
589,0.24228405990591312
590,0.3608701225762921
591,0.2813122132869269
592,0.9677456840229111
593,0.3207757406747732
594,0.8265288332751872
595,0.6158383946681141
596,0.2436537299785201
597,0.20698276654445552
598,0.29991147087691955
599,0.2280472276380073
600,0.19988865394993086
601,0.20648978778501684
602,0.4946129154938089
603,0.27750007113776937
604,0.20669256629398688
605,0.9486883859227044
606,0.47553910705399277
607,0.4109026048247728
608,0.4288305623994416
609,0.21477653189532472
610,0.4889872107507715
611,0.31592911425260173
612,0.3567193950247541
613,0.6127169126625138
614,0.27656280865828337
615,0.33364053490692813
616,0.24999752848117937
617,0.20434284088477464
618,0.293779775677898
619,0.20648208241707208
620,0.6814721880869758
621,0.7117902168205519
622,0.31246383738621075
623,0.4113535522952354
624,0.22166245358957162
625,0.8351335976340475
626,0.46775817477643095
627,0.3247326109781289
628,0.81991895484893
629,0.5221594405224661
630,0.4765444212595388
631,0.34798411062072415
632,0.23213165127635346
633,0.19973437002491426
634,0.6856545016133613
635,0.49555742637369304
636,0.42776005244699605
637,0.6969406793322637
638,0.20734166844114768
639,0.2865354577562575
640,0.2453026143939815
641,0.25405183180963775
642,0.5000134520503486
643,0.2755186202066119
644,0.21936111238087544
645,0.9591305466169542
646,0.6056006851991671
647,0.47741256732634046
648,0.6875065668868512
649,0.47250930286506504
650,0.4853448226248876
651,0.3086570763502347
652,0.49379262842754623
653,0.48911780935242954
654,0.30804869498155857
655,0.3737005912654585
656,0.7259208508106983
657,0.20684944572908573
658,0.20962203998707707
659,0.2187490870866366
660,0.6908368557065031
661,0.8466257119144538
662,0.6135488098441697
663,0.9359369773709647
664,0.8011697738460282
665,0.22445444680118634
666,0.4580268898997807
667,0.22626830250609384
668,0.19821775440327669
669,0.7871156524146067
670,0.5311284431376684
671,0.9524803243257993
672,0.7212899501193144
673,0.31300413991067516
674,0.37809455549675575
675,0.47535308313264873
676,0.43340669193779463
677,0.4480844625110931
678,0.18601951081614015
679,0.21997975469631328
680,0.9531574349860059
681,0.6657205883211096
682,0.21876644944735532
683,0.39609356395738526
684,0.8368575569854001
685,0.7235675650384146
686,0.24116652139516337
687,0.49579471970813793
688,0.24235819440185996
689,0.3915186640503059
